district_slug,crop_code,week_of_year,stage,risk_notes_en,risk_notes_ne
kapilvastu,potato,33,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
kapilvastu,potato,34,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
kapilvastu,potato,35,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
kapilvastu,potato,36,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
kapilvastu,potato,37,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
kapilvastu,potato,38,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
kapilvastu,potato,39,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
kapilvastu,potato,40,land-prep,Prepare ridges after monsoon recedes; well-drained loose soil prevents tuber rot.,मनसुन सकिएपछि ड्याङ बनाउनुहोस्; निकास राम्रो भएको खुकुलो माटोले दाना कुहिनबाट जोगाउँछ।
kapilvastu,potato,41,land-prep,Prepare ridges after monsoon recedes; well-drained loose soil prevents tuber rot.,मनसुन सकिएपछि ड्याङ बनाउनुहोस्; निकास राम्रो भएको खुकुलो माटोले दाना कुहिनबाट जोगाउँछ।
kapilvastu,potato,42,sowing,Plant sprouted seed tubers Oct–Nov; soil moisture at planting is critical for uniform emergence.,टुसा उम्रेका बीउ आलु कात्तिक–मंसिरमा रोप्नुहोस्; एकनासले उम्रन रोप्दा माटोको चिस्यान महत्वपूर्ण छ।
kapilvastu,potato,43,sowing,Plant sprouted seed tubers Oct–Nov; soil moisture at planting is critical for uniform emergence.,टुसा उम्रेका बीउ आलु कात्तिक–मंसिरमा रोप्नुहोस्; एकनासले उम्रन रोप्दा माटोको चिस्यान महत्वपूर्ण छ।
kapilvastu,potato,44,sowing,Plant sprouted seed tubers Oct–Nov; soil moisture at planting is critical for uniform emergence.,टुसा उम्रेका बीउ आलु कात्तिक–मंसिरमा रोप्नुहोस्; एकनासले उम्रन रोप्दा माटोको चिस्यान महत्वपूर्ण छ।
kapilvastu,potato,45,sowing,Plant sprouted seed tubers Oct–Nov; soil moisture at planting is critical for uniform emergence.,टुसा उम्रेका बीउ आलु कात्तिक–मंसिरमा रोप्नुहोस्; एकनासले उम्रन रोप्दा माटोको चिस्यान महत्वपूर्ण छ।
kapilvastu,potato,46,vegetative,Earth-up twice; late blight risk spikes with fog and drizzle — prophylactic spray on forecast.,दुई पटक माटो चढाउनुहोस्; कुहिरो र सिमसिम पानीले डढुवा रोगको जोखिम बढाउँछ — पूर्वानुमान हेरी अग्रिम छर्काव गर्नुहोस्।
kapilvastu,potato,47,vegetative,Earth-up twice; late blight risk spikes with fog and drizzle — prophylactic spray on forecast.,दुई पटक माटो चढाउनुहोस्; कुहिरो र सिमसिम पानीले डढुवा रोगको जोखिम बढाउँछ — पूर्वानुमान हेरी अग्रिम छर्काव गर्नुहोस्।
kapilvastu,potato,48,vegetative,Earth-up twice; late blight risk spikes with fog and drizzle — prophylactic spray on forecast.,दुई पटक माटो चढाउनुहोस्; कुहिरो र सिमसिम पानीले डढुवा रोगको जोखिम बढाउँछ — पूर्वानुमान हेरी अग्रिम छर्काव गर्नुहोस्।
kapilvastu,potato,49,vegetative,Earth-up twice; late blight risk spikes with fog and drizzle — prophylactic spray on forecast.,दुई पटक माटो चढाउनुहोस्; कुहिरो र सिमसिम पानीले डढुवा रोगको जोखिम बढाउँछ — पूर्वानुमान हेरी अग्रिम छर्काव गर्नुहोस्।
kapilvastu,potato,50,vegetative,Earth-up twice; late blight risk spikes with fog and drizzle — prophylactic spray on forecast.,दुई पटक माटो चढाउनुहोस्; कुहिरो र सिमसिम पानीले डढुवा रोगको जोखिम बढाउँछ — पूर्वानुमान हेरी अग्रिम छर्काव गर्नुहोस्।
kapilvastu,potato,51,vegetative,Earth-up twice; late blight risk spikes with fog and drizzle — prophylactic spray on forecast.,दुई पटक माटो चढाउनुहोस्; कुहिरो र सिमसिम पानीले डढुवा रोगको जोखिम बढाउँछ — पूर्वानुमान हेरी अग्रिम छर्काव गर्नुहोस्।
kapilvastu,potato,52,vegetative,Earth-up twice; late blight risk spikes with fog and drizzle — prophylactic spray on forecast.,दुई पटक माटो चढाउनुहोस्; कुहिरो र सिमसिम पानीले डढुवा रोगको जोखिम बढाउँछ — पूर्वानुमान हेरी अग्रिम छर्काव गर्नुहोस्।
rupandehi,paddy,1,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,2,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,3,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,4,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,5,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,6,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,7,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,8,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,9,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,10,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,11,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,12,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,13,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,14,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,15,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,16,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,17,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,18,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,19,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,20,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,21,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,paddy,22,land-prep,Prepare bunds and puddle fields; pre-monsoon showers can be erratic — keep nursery seedbeds on higher ground.,आली मर्मत र खेत हिलाउने काम गर्नुहोस्; मनसुनअघिको वर्षा अनियमित हुनसक्छ — बीउ ब्याड अग्लो ठाउँमा राख्नुहोस्।
rupandehi,paddy,23,land-prep,Prepare bunds and puddle fields; pre-monsoon showers can be erratic — keep nursery seedbeds on higher ground.,आली मर्मत र खेत हिलाउने काम गर्नुहोस्; मनसुनअघिको वर्षा अनियमित हुनसक्छ — बीउ ब्याड अग्लो ठाउँमा राख्नुहोस्।
rupandehi,paddy,24,land-prep,Prepare bunds and puddle fields; pre-monsoon showers can be erratic — keep nursery seedbeds on higher ground.,आली मर्मत र खेत हिलाउने काम गर्नुहोस्; मनसुनअघिको वर्षा अनियमित हुनसक्छ — बीउ ब्याड अग्लो ठाउँमा राख्नुहोस्।
rupandehi,paddy,25,sowing,Transplant 20–25 day seedlings with monsoon onset; delayed monsoon may require supplemental irrigation.,मनसुन सुरु भएसँगै २०–२५ दिनका बेर्ना रोप्नुहोस्; मनसुन ढिलो भए थप सिँचाइ आवश्यक पर्न सक्छ।
rupandehi,paddy,26,sowing,Transplant 20–25 day seedlings with monsoon onset; delayed monsoon may require supplemental irrigation.,मनसुन सुरु भएसँगै २०–२५ दिनका बेर्ना रोप्नुहोस्; मनसुन ढिलो भए थप सिँचाइ आवश्यक पर्न सक्छ।
rupandehi,paddy,27,sowing,Transplant 20–25 day seedlings with monsoon onset; delayed monsoon may require supplemental irrigation.,मनसुन सुरु भएसँगै २०–२५ दिनका बेर्ना रोप्नुहोस्; मनसुन ढिलो भए थप सिँचाइ आवश्यक पर्न सक्छ।
rupandehi,paddy,28,sowing,Transplant 20–25 day seedlings with monsoon onset; delayed monsoon may require supplemental irrigation.,मनसुन सुरु भएसँगै २०–२५ दिनका बेर्ना रोप्नुहोस्; मनसुन ढिलो भए थप सिँचाइ आवश्यक पर्न सक्छ।
rupandehi,paddy,29,sowing,Transplant 20–25 day seedlings with monsoon onset; delayed monsoon may require supplemental irrigation.,मनसुन सुरु भएसँगै २०–२५ दिनका बेर्ना रोप्नुहोस्; मनसुन ढिलो भए थप सिँचाइ आवश्यक पर्न सक्छ।
rupandehi,paddy,30,vegetative,Peak monsoon: watch for flooding in low fields and stem borer after heavy rain.,मनसुनको चरम समय: होचा खेतमा डुबान र भारी वर्षापछि गवारो कीराको निगरानी गर्नुहोस्।
rupandehi,paddy,31,vegetative,Peak monsoon: watch for flooding in low fields and stem borer after heavy rain.,मनसुनको चरम समय: होचा खेतमा डुबान र भारी वर्षापछि गवारो कीराको निगरानी गर्नुहोस्।
rupandehi,paddy,32,vegetative,Peak monsoon: watch for flooding in low fields and stem borer after heavy rain.,मनसुनको चरम समय: होचा खेतमा डुबान र भारी वर्षापछि गवारो कीराको निगरानी गर्नुहोस्।
rupandehi,paddy,33,vegetative,Peak monsoon: watch for flooding in low fields and stem borer after heavy rain.,मनसुनको चरम समय: होचा खेतमा डुबान र भारी वर्षापछि गवारो कीराको निगरानी गर्नुहोस्।
rupandehi,paddy,34,vegetative,Peak monsoon: watch for flooding in low fields and stem borer after heavy rain.,मनसुनको चरम समय: होचा खेतमा डुबान र भारी वर्षापछि गवारो कीराको निगरानी गर्नुहोस्।
rupandehi,paddy,35,vegetative,Peak monsoon: watch for flooding in low fields and stem borer after heavy rain.,मनसुनको चरम समय: होचा खेतमा डुबान र भारी वर्षापछि गवारो कीराको निगरानी गर्नुहोस्।
rupandehi,paddy,36,flowering,Critical water-sensitive stage — do not let fields dry; late-monsoon dry spells reduce grain set.,पानीप्रति अति संवेदनशील चरण — खेत सुक्न नदिनुहोस्; मनसुन अन्त्यको खडेरीले दाना कम लाग्न सक्छ।
rupandehi,paddy,37,flowering,Critical water-sensitive stage — do not let fields dry; late-monsoon dry spells reduce grain set.,पानीप्रति अति संवेदनशील चरण — खेत सुक्न नदिनुहोस्; मनसुन अन्त्यको खडेरीले दाना कम लाग्न सक्छ।
rupandehi,paddy,38,flowering,Critical water-sensitive stage — do not let fields dry; late-monsoon dry spells reduce grain set.,पानीप्रति अति संवेदनशील चरण — खेत सुक्न नदिनुहोस्; मनसुन अन्त्यको खडेरीले दाना कम लाग्न सक्छ।
rupandehi,paddy,39,flowering,Critical water-sensitive stage — do not let fields dry; late-monsoon dry spells reduce grain set.,पानीप्रति अति संवेदनशील चरण — खेत सुक्न नदिनुहोस्; मनसुन अन्त्यको खडेरीले दाना कम लाग्न सक्छ।
rupandehi,paddy,40,grain-fill,Post-monsoon rain and lodging risk; drain fields 10–15 days before expected harvest.,मनसुनपछिको वर्षा र बाली ढल्ने जोखिम; कटानीको १०–१५ दिनअघि खेतको पानी निकास गर्नुहोस्।
rupandehi,paddy,41,grain-fill,Post-monsoon rain and lodging risk; drain fields 10–15 days before expected harvest.,मनसुनपछिको वर्षा र बाली ढल्ने जोखिम; कटानीको १०–१५ दिनअघि खेतको पानी निकास गर्नुहोस्।
rupandehi,paddy,42,grain-fill,Post-monsoon rain and lodging risk; drain fields 10–15 days before expected harvest.,मनसुनपछिको वर्षा र बाली ढल्ने जोखिम; कटानीको १०–१५ दिनअघि खेतको पानी निकास गर्नुहोस्।
rupandehi,paddy,43,grain-fill,Post-monsoon rain and lodging risk; drain fields 10–15 days before expected harvest.,मनसुनपछिको वर्षा र बाली ढल्ने जोखिम; कटानीको १०–१५ दिनअघि खेतको पानी निकास गर्नुहोस्।
rupandehi,paddy,44,harvest,Harvest at 20–22% grain moisture; unseasonal October–November rain can cause sprouting in stacked paddy.,दाना २०–२२% चिस्यानमा कटानी गर्नुहोस्; कात्तिक–मंसिरको बेमौसमी वर्षाले थुपारेको धानमा टुसा उम्रन सक्छ।
rupandehi,paddy,45,harvest,Harvest at 20–22% grain moisture; unseasonal October–November rain can cause sprouting in stacked paddy.,दाना २०–२२% चिस्यानमा कटानी गर्नुहोस्; कात्तिक–मंसिरको बेमौसमी वर्षाले थुपारेको धानमा टुसा उम्रन सक्छ।
rupandehi,paddy,46,harvest,Harvest at 20–22% grain moisture; unseasonal October–November rain can cause sprouting in stacked paddy.,दाना २०–२२% चिस्यानमा कटानी गर्नुहोस्; कात्तिक–मंसिरको बेमौसमी वर्षाले थुपारेको धानमा टुसा उम्रन सक्छ।
rupandehi,paddy,47,harvest,Harvest at 20–22% grain moisture; unseasonal October–November rain can cause sprouting in stacked paddy.,दाना २०–२२% चिस्यानमा कटानी गर्नुहोस्; कात्तिक–मंसिरको बेमौसमी वर्षाले थुपारेको धानमा टुसा उम्रन सक्छ।
rupandehi,paddy,48,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,paddy,49,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,paddy,50,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,paddy,51,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,paddy,52,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,wheat,1,vegetative,Cold spells and fog are common; irrigate at crown-root initiation (~21 days after sowing).,शीतलहर र कुहिरो सामान्य हो; छरेको करिब २१ दिनपछि (मुख्य जरा बन्ने बेला) सिँचाइ गर्नुहोस्।
rupandehi,wheat,2,vegetative,Cold spells and fog are common; irrigate at crown-root initiation (~21 days after sowing).,शीतलहर र कुहिरो सामान्य हो; छरेको करिब २१ दिनपछि (मुख्य जरा बन्ने बेला) सिँचाइ गर्नुहोस्।
rupandehi,wheat,3,vegetative,Cold spells and fog are common; irrigate at crown-root initiation (~21 days after sowing).,शीतलहर र कुहिरो सामान्य हो; छरेको करिब २१ दिनपछि (मुख्य जरा बन्ने बेला) सिँचाइ गर्नुहोस्।
rupandehi,wheat,4,vegetative,Cold spells and fog are common; irrigate at crown-root initiation (~21 days after sowing).,शीतलहर र कुहिरो सामान्य हो; छरेको करिब २१ दिनपछि (मुख्य जरा बन्ने बेला) सिँचाइ गर्नुहोस्।
rupandehi,wheat,5,flowering,Watch for yellow rust after prolonged cool-humid weather; ensure irrigation at booting–heading.,लामो चिसो-ओसिलो मौसमपछि पहेँलो सिन्दुरे रोगको निगरानी गर्नुहोस्; बाला निस्कने बेला सिँचाइ सुनिश्चित गर्नुहोस्।
rupandehi,wheat,6,flowering,Watch for yellow rust after prolonged cool-humid weather; ensure irrigation at booting–heading.,लामो चिसो-ओसिलो मौसमपछि पहेँलो सिन्दुरे रोगको निगरानी गर्नुहोस्; बाला निस्कने बेला सिँचाइ सुनिश्चित गर्नुहोस्।
rupandehi,wheat,7,flowering,Watch for yellow rust after prolonged cool-humid weather; ensure irrigation at booting–heading.,लामो चिसो-ओसिलो मौसमपछि पहेँलो सिन्दुरे रोगको निगरानी गर्नुहोस्; बाला निस्कने बेला सिँचाइ सुनिश्चित गर्नुहोस्।
rupandehi,wheat,8,flowering,Watch for yellow rust after prolonged cool-humid weather; ensure irrigation at booting–heading.,लामो चिसो-ओसिलो मौसमपछि पहेँलो सिन्दुरे रोगको निगरानी गर्नुहोस्; बाला निस्कने बेला सिँचाइ सुनिश्चित गर्नुहोस्।
rupandehi,wheat,9,grain-fill,Rising March temperatures can force early maturity; terminal heat is the main yield risk in the Terai.,चैतको बढ्दो तापक्रमले बाली छिटो पाक्न सक्छ; अन्तिम चरणको गर्मी तराईमा उत्पादनको मुख्य जोखिम हो।
rupandehi,wheat,10,grain-fill,Rising March temperatures can force early maturity; terminal heat is the main yield risk in the Terai.,चैतको बढ्दो तापक्रमले बाली छिटो पाक्न सक्छ; अन्तिम चरणको गर्मी तराईमा उत्पादनको मुख्य जोखिम हो।
rupandehi,wheat,11,grain-fill,Rising March temperatures can force early maturity; terminal heat is the main yield risk in the Terai.,चैतको बढ्दो तापक्रमले बाली छिटो पाक्न सक्छ; अन्तिम चरणको गर्मी तराईमा उत्पादनको मुख्य जोखिम हो।
rupandehi,wheat,12,harvest,Harvest before pre-monsoon thunderstorms (Chaitra); hailstorm risk peaks in late March–April.,मनसुनअघिको हावाहुरी (चैत) अघि कटानी गर्नुहोस्; चैत–वैशाखमा असिनाको जोखिम बढी हुन्छ।
rupandehi,wheat,13,harvest,Harvest before pre-monsoon thunderstorms (Chaitra); hailstorm risk peaks in late March–April.,मनसुनअघिको हावाहुरी (चैत) अघि कटानी गर्नुहोस्; चैत–वैशाखमा असिनाको जोखिम बढी हुन्छ।
rupandehi,wheat,14,harvest,Harvest before pre-monsoon thunderstorms (Chaitra); hailstorm risk peaks in late March–April.,मनसुनअघिको हावाहुरी (चैत) अघि कटानी गर्नुहोस्; चैत–वैशाखमा असिनाको जोखिम बढी हुन्छ।
rupandehi,wheat,15,harvest,Harvest before pre-monsoon thunderstorms (Chaitra); hailstorm risk peaks in late March–April.,मनसुनअघिको हावाहुरी (चैत) अघि कटानी गर्नुहोस्; चैत–वैशाखमा असिनाको जोखिम बढी हुन्छ।
rupandehi,wheat,16,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,wheat,17,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,wheat,18,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
rupandehi,wheat,19,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,20,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,21,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,22,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,23,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,24,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,25,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,26,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,27,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,28,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,29,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,30,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,31,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,32,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,33,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,34,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,35,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,36,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,37,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,38,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,39,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,40,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,41,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,42,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,43,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
rupandehi,wheat,44,land-prep,Prepare fields immediately after paddy harvest; residual moisture reduces first-irrigation need.,धान कटानीलगत्तै खेत तयार गर्नुहोस्; बाँकी चिस्यानले पहिलो सिँचाइको आवश्यकता घटाउँछ।
rupandehi,wheat,45,land-prep,Prepare fields immediately after paddy harvest; residual moisture reduces first-irrigation need.,धान कटानीलगत्तै खेत तयार गर्नुहोस्; बाँकी चिस्यानले पहिलो सिँचाइको आवश्यकता घटाउँछ।
rupandehi,wheat,46,sowing,Sow by early December — every week's delay after Mangsir cuts yield; use seed drill where available.,मंसिरको सुरुसम्ममा छर्नुहोस् — त्यसपछिको हरेक हप्ताको ढिलाइले उत्पादन घट्छ; सम्भव भए सिड ड्रिल प्रयोग गर्नुहोस्।
rupandehi,wheat,47,sowing,Sow by early December — every week's delay after Mangsir cuts yield; use seed drill where available.,मंसिरको सुरुसम्ममा छर्नुहोस् — त्यसपछिको हरेक हप्ताको ढिलाइले उत्पादन घट्छ; सम्भव भए सिड ड्रिल प्रयोग गर्नुहोस्।
rupandehi,wheat,48,sowing,Sow by early December — every week's delay after Mangsir cuts yield; use seed drill where available.,मंसिरको सुरुसम्ममा छर्नुहोस् — त्यसपछिको हरेक हप्ताको ढिलाइले उत्पादन घट्छ; सम्भव भए सिड ड्रिल प्रयोग गर्नुहोस्।
